subject,filePath,channel
918,training_data/training_data_patch_917.h5|volume|0,image
918,training_data/training_data_patch_917.h5|segmentation|0|1,basement
918,training_data/training_data_patch_917.h5|segmentation|0|2,slope_mudstone_a
918,training_data/training_data_patch_917.h5|segmentation|0|3,mass_transport_deposit
918,training_data/training_data_patch_917.h5|segmentation|0|4,slope_mudstone_b
918,training_data/training_data_patch_917.h5|segmentation|0|5,slope_valley
918,training_data/training_data_patch_917.h5|segmentation|0|6,submarine_canyon
919,training_data/training_data_patch_918.h5|volume|0,image
919,training_data/training_data_patch_918.h5|segmentation|0|1,basement
919,training_data/training_data_patch_918.h5|segmentation|0|2,slope_mudstone_a
919,training_data/training_data_patch_918.h5|segmentation|0|3,mass_transport_deposit
919,training_data/training_data_patch_918.h5|segmentation|0|4,slope_mudstone_b
919,training_data/training_data_patch_918.h5|segmentation|0|5,slope_valley
919,training_data/training_data_patch_918.h5|segmentation|0|6,submarine_canyon
920,training_data/training_data_patch_919.h5|volume|0,image
920,training_data/training_data_patch_919.h5|segmentation|0|1,basement
920,training_data/training_data_patch_919.h5|segmentation|0|2,slope_mudstone_a
920,training_data/training_data_patch_919.h5|segmentation|0|3,mass_transport_deposit
920,training_data/training_data_patch_919.h5|segmentation|0|4,slope_mudstone_b
920,training_data/training_data_patch_919.h5|segmentation|0|5,slope_valley
920,training_data/training_data_patch_919.h5|segmentation|0|6,submarine_canyon
921,training_data/training_data_patch_920.h5|volume|0,image
921,training_data/training_data_patch_920.h5|segmentation|0|1,basement
921,training_data/training_data_patch_920.h5|segmentation|0|2,slope_mudstone_a
921,training_data/training_data_patch_920.h5|segmentation|0|3,mass_transport_deposit
921,training_data/training_data_patch_920.h5|segmentation|0|4,slope_mudstone_b
921,training_data/training_data_patch_920.h5|segmentation|0|5,slope_valley
921,training_data/training_data_patch_920.h5|segmentation|0|6,submarine_canyon
922,training_data/training_data_patch_921.h5|volume|0,image
922,training_data/training_data_patch_921.h5|segmentation|0|1,basement
922,training_data/training_data_patch_921.h5|segmentation|0|2,slope_mudstone_a
922,training_data/training_data_patch_921.h5|segmentation|0|3,mass_transport_deposit
922,training_data/training_data_patch_921.h5|segmentation|0|4,slope_mudstone_b
922,training_data/training_data_patch_921.h5|segmentation|0|5,slope_valley
922,training_data/training_data_patch_921.h5|segmentation|0|6,submarine_canyon
923,training_data/training_data_patch_922.h5|volume|0,image
923,training_data/training_data_patch_922.h5|segmentation|0|1,basement
923,training_data/training_data_patch_922.h5|segmentation|0|2,slope_mudstone_a
923,training_data/training_data_patch_922.h5|segmentation|0|3,mass_transport_deposit
923,training_data/training_data_patch_922.h5|segmentation|0|4,slope_mudstone_b
923,training_data/training_data_patch_922.h5|segmentation|0|5,slope_valley
923,training_data/training_data_patch_922.h5|segmentation|0|6,submarine_canyon
924,training_data/training_data_patch_923.h5|volume|0,image
924,training_data/training_data_patch_923.h5|segmentation|0|1,basement
924,training_data/training_data_patch_923.h5|segmentation|0|2,slope_mudstone_a
924,training_data/training_data_patch_923.h5|segmentation|0|3,mass_transport_deposit
924,training_data/training_data_patch_923.h5|segmentation|0|4,slope_mudstone_b
924,training_data/training_data_patch_923.h5|segmentation|0|5,slope_valley
924,training_data/training_data_patch_923.h5|segmentation|0|6,submarine_canyon
925,training_data/training_data_patch_924.h5|volume|0,image
925,training_data/training_data_patch_924.h5|segmentation|0|1,basement
925,training_data/training_data_patch_924.h5|segmentation|0|2,slope_mudstone_a
925,training_data/training_data_patch_924.h5|segmentation|0|3,mass_transport_deposit
925,training_data/training_data_patch_924.h5|segmentation|0|4,slope_mudstone_b
925,training_data/training_data_patch_924.h5|segmentation|0|5,slope_valley
925,training_data/training_data_patch_924.h5|segmentation|0|6,submarine_canyon
926,training_data/training_data_patch_925.h5|volume|0,image
926,training_data/training_data_patch_925.h5|segmentation|0|1,basement
926,training_data/training_data_patch_925.h5|segmentation|0|2,slope_mudstone_a
926,training_data/training_data_patch_925.h5|segmentation|0|3,mass_transport_deposit
926,training_data/training_data_patch_925.h5|segmentation|0|4,slope_mudstone_b
926,training_data/training_data_patch_925.h5|segmentation|0|5,slope_valley
926,training_data/training_data_patch_925.h5|segmentation|0|6,submarine_canyon
927,training_data/training_data_patch_926.h5|volume|0,image
927,training_data/training_data_patch_926.h5|segmentation|0|1,basement
927,training_data/training_data_patch_926.h5|segmentation|0|2,slope_mudstone_a
927,training_data/training_data_patch_926.h5|segmentation|0|3,mass_transport_deposit
927,training_data/training_data_patch_926.h5|segmentation|0|4,slope_mudstone_b
927,training_data/training_data_patch_926.h5|segmentation|0|5,slope_valley
927,training_data/training_data_patch_926.h5|segmentation|0|6,submarine_canyon
928,training_data/training_data_patch_927.h5|volume|0,image
928,training_data/training_data_patch_927.h5|segmentation|0|1,basement
928,training_data/training_data_patch_927.h5|segmentation|0|2,slope_mudstone_a
928,training_data/training_data_patch_927.h5|segmentation|0|3,mass_transport_deposit
928,training_data/training_data_patch_927.h5|segmentation|0|4,slope_mudstone_b
928,training_data/training_data_patch_927.h5|segmentation|0|5,slope_valley
928,training_data/training_data_patch_927.h5|segmentation|0|6,submarine_canyon
929,training_data/training_data_patch_928.h5|volume|0,image
929,training_data/training_data_patch_928.h5|segmentation|0|1,basement
929,training_data/training_data_patch_928.h5|segmentation|0|2,slope_mudstone_a
929,training_data/training_data_patch_928.h5|segmentation|0|3,mass_transport_deposit
929,training_data/training_data_patch_928.h5|segmentation|0|4,slope_mudstone_b
929,training_data/training_data_patch_928.h5|segmentation|0|5,slope_valley
929,training_data/training_data_patch_928.h5|segmentation|0|6,submarine_canyon
930,training_data/training_data_patch_929.h5|volume|0,image
930,training_data/training_data_patch_929.h5|segmentation|0|1,basement
930,training_data/training_data_patch_929.h5|segmentation|0|2,slope_mudstone_a
930,training_data/training_data_patch_929.h5|segmentation|0|3,mass_transport_deposit
930,training_data/training_data_patch_929.h5|segmentation|0|4,slope_mudstone_b
930,training_data/training_data_patch_929.h5|segmentation|0|5,slope_valley
930,training_data/training_data_patch_929.h5|segmentation|0|6,submarine_canyon
931,training_data/training_data_patch_930.h5|volume|0,image
931,training_data/training_data_patch_930.h5|segmentation|0|1,basement
931,training_data/training_data_patch_930.h5|segmentation|0|2,slope_mudstone_a
931,training_data/training_data_patch_930.h5|segmentation|0|3,mass_transport_deposit
931,training_data/training_data_patch_930.h5|segmentation|0|4,slope_mudstone_b
931,training_data/training_data_patch_930.h5|segmentation|0|5,slope_valley
931,training_data/training_data_patch_930.h5|segmentation|0|6,submarine_canyon
932,training_data/training_data_patch_931.h5|volume|0,image
932,training_data/training_data_patch_931.h5|segmentation|0|1,basement
932,training_data/training_data_patch_931.h5|segmentation|0|2,slope_mudstone_a
932,training_data/training_data_patch_931.h5|segmentation|0|3,mass_transport_deposit
932,training_data/training_data_patch_931.h5|segmentation|0|4,slope_mudstone_b
932,training_data/training_data_patch_931.h5|segmentation|0|5,slope_valley
932,training_data/training_data_patch_931.h5|segmentation|0|6,submarine_canyon
933,training_data/training_data_patch_932.h5|volume|0,image
933,training_data/training_data_patch_932.h5|segmentation|0|1,basement
933,training_data/training_data_patch_932.h5|segmentation|0|2,slope_mudstone_a
933,training_data/training_data_patch_932.h5|segmentation|0|3,mass_transport_deposit
933,training_data/training_data_patch_932.h5|segmentation|0|4,slope_mudstone_b
933,training_data/training_data_patch_932.h5|segmentation|0|5,slope_valley
933,training_data/training_data_patch_932.h5|segmentation|0|6,submarine_canyon
934,training_data/training_data_patch_933.h5|volume|0,image
934,training_data/training_data_patch_933.h5|segmentation|0|1,basement
934,training_data/training_data_patch_933.h5|segmentation|0|2,slope_mudstone_a
934,training_data/training_data_patch_933.h5|segmentation|0|3,mass_transport_deposit
934,training_data/training_data_patch_933.h5|segmentation|0|4,slope_mudstone_b
934,training_data/training_data_patch_933.h5|segmentation|0|5,slope_valley
934,training_data/training_data_patch_933.h5|segmentation|0|6,submarine_canyon
935,training_data/training_data_patch_934.h5|volume|0,image
935,training_data/training_data_patch_934.h5|segmentation|0|1,basement
935,training_data/training_data_patch_934.h5|segmentation|0|2,slope_mudstone_a
935,training_data/training_data_patch_934.h5|segmentation|0|3,mass_transport_deposit
935,training_data/training_data_patch_934.h5|segmentation|0|4,slope_mudstone_b
935,training_data/training_data_patch_934.h5|segmentation|0|5,slope_valley
935,training_data/training_data_patch_934.h5|segmentation|0|6,submarine_canyon
936,training_data/training_data_patch_935.h5|volume|0,image
936,training_data/training_data_patch_935.h5|segmentation|0|1,basement
936,training_data/training_data_patch_935.h5|segmentation|0|2,slope_mudstone_a
936,training_data/training_data_patch_935.h5|segmentation|0|3,mass_transport_deposit
936,training_data/training_data_patch_935.h5|segmentation|0|4,slope_mudstone_b
936,training_data/training_data_patch_935.h5|segmentation|0|5,slope_valley
936,training_data/training_data_patch_935.h5|segmentation|0|6,submarine_canyon
937,training_data/training_data_patch_936.h5|volume|0,image
937,training_data/training_data_patch_936.h5|segmentation|0|1,basement
937,training_data/training_data_patch_936.h5|segmentation|0|2,slope_mudstone_a
937,training_data/training_data_patch_936.h5|segmentation|0|3,mass_transport_deposit
937,training_data/training_data_patch_936.h5|segmentation|0|4,slope_mudstone_b
937,training_data/training_data_patch_936.h5|segmentation|0|5,slope_valley
937,training_data/training_data_patch_936.h5|segmentation|0|6,submarine_canyon
938,training_data/training_data_patch_937.h5|volume|0,image
938,training_data/training_data_patch_937.h5|segmentation|0|1,basement
938,training_data/training_data_patch_937.h5|segmentation|0|2,slope_mudstone_a
938,training_data/training_data_patch_937.h5|segmentation|0|3,mass_transport_deposit
938,training_data/training_data_patch_937.h5|segmentation|0|4,slope_mudstone_b
938,training_data/training_data_patch_937.h5|segmentation|0|5,slope_valley
938,training_data/training_data_patch_937.h5|segmentation|0|6,submarine_canyon
939,training_data/training_data_patch_938.h5|volume|0,image
939,training_data/training_data_patch_938.h5|segmentation|0|1,basement
939,training_data/training_data_patch_938.h5|segmentation|0|2,slope_mudstone_a
939,training_data/training_data_patch_938.h5|segmentation|0|3,mass_transport_deposit
939,training_data/training_data_patch_938.h5|segmentation|0|4,slope_mudstone_b
939,training_data/training_data_patch_938.h5|segmentation|0|5,slope_valley
939,training_data/training_data_patch_938.h5|segmentation|0|6,submarine_canyon
940,training_data/training_data_patch_939.h5|volume|0,image
940,training_data/training_data_patch_939.h5|segmentation|0|1,basement
940,training_data/training_data_patch_939.h5|segmentation|0|2,slope_mudstone_a
940,training_data/training_data_patch_939.h5|segmentation|0|3,mass_transport_deposit
940,training_data/training_data_patch_939.h5|segmentation|0|4,slope_mudstone_b
940,training_data/training_data_patch_939.h5|segmentation|0|5,slope_valley
940,training_data/training_data_patch_939.h5|segmentation|0|6,submarine_canyon
941,training_data/training_data_patch_940.h5|volume|0,image
941,training_data/training_data_patch_940.h5|segmentation|0|1,basement
941,training_data/training_data_patch_940.h5|segmentation|0|2,slope_mudstone_a
941,training_data/training_data_patch_940.h5|segmentation|0|3,mass_transport_deposit
941,training_data/training_data_patch_940.h5|segmentation|0|4,slope_mudstone_b
941,training_data/training_data_patch_940.h5|segmentation|0|5,slope_valley
941,training_data/training_data_patch_940.h5|segmentation|0|6,submarine_canyon
942,training_data/training_data_patch_941.h5|volume|0,image
942,training_data/training_data_patch_941.h5|segmentation|0|1,basement
942,training_data/training_data_patch_941.h5|segmentation|0|2,slope_mudstone_a
942,training_data/training_data_patch_941.h5|segmentation|0|3,mass_transport_deposit
942,training_data/training_data_patch_941.h5|segmentation|0|4,slope_mudstone_b
942,training_data/training_data_patch_941.h5|segmentation|0|5,slope_valley
942,training_data/training_data_patch_941.h5|segmentation|0|6,submarine_canyon
943,training_data/training_data_patch_942.h5|volume|0,image
943,training_data/training_data_patch_942.h5|segmentation|0|1,basement
943,training_data/training_data_patch_942.h5|segmentation|0|2,slope_mudstone_a
943,training_data/training_data_patch_942.h5|segmentation|0|3,mass_transport_deposit
